timestamp,level,A_in,A_out,velocity
1490,7.38265504480042,7,80,-0.500175533037964
1491,6.88247951176246,89,49,0.274333794467886
1492,7.15681330623035,57,94,-0.248915529167922
1493,6.90789777706243,9,33,-0.155394919099297
1494,6.75250285796313,14,1,0.0869103772314683
1495,6.8394132351946,41,97,-0.355364333543468
1496,6.48404890165113,37,46,-0.0403233320081218
1497,6.44372556964301,51,54,0.00461693024007954
1498,6.44834249988309,91,56,0.258681368051378
1499,6.70702386793447,6,72,-0.420234803178822
1500,6.28678906475565,30,23,0.0596967750759279
1501,6.34648583983158,10,23,-0.0746100948490381
1502,6.27187574498254,50,86,-0.190365393024325
1503,6.08151035195822,94,4,0.602857499571366
1504,6.68436785152959,15,20,-0.0275349605055189
1505,6.65683289102407,10,35,-0.155862597394836
1506,6.50097029362923,52,36,0.121642410633393
1507,6.62261270426262,56,17,0.265645550335225
1508,6.88825825459785,78,45,0.226867922888671
1509,7.11512617748652,64,58,0.0401840813869178
1510,7.15531025887344,96,16,0.532966150121942
1511,7.68827640899538,60,34,0.161085216682835
1512,7.84936162567822,75,55,0.10808608294345
1513,7.95744770862167,53,36,0.094448635597076
1514,8.05189634421875,23,53,-0.230811830911596
1515,7.82108451330715,73,5,0.451124351213342
1516,8.27220886452049,26,5,0.136439479677027
1517,8.40864834419752,22,18,0.012411970405957
1518,8.42106031460348,59,5,0.356004265977421
1519,8.7770645805809,56,9,0.304303459124981
1520,9.08136803970588,24,40,-0.153611756611265
1521,8.92775628309462,36,47,-0.124475146202413
1522,8.80328113689221,94,3,0.603612245424317
1523,9.40689338231653,16,87,-0.590940702675152
1524,8.81595267964138,84,59,0.106174332164066
1525,8.92212701180545,9,25,-0.133790976454963
1526,8.78833603535049,86,58,0.128104357999599
1527,8.91644039335009,50,16,0.209358063457532
1528,9.12579845680762,55,73,-0.207467494062977
1529,8.91833096274464,19,55,-0.299556564432155
1530,8.61877439831249,41,12,0.18237472737496
1531,8.80114912568745,89,66,0.0862155449300323
1532,8.88736467061748,42,57,-0.160732579605828
1533,8.72663209101165,40,11,0.182611331727682
1534,8.90924342273933,74,62,0.0131791722800093
1535,8.92242259501934,6,63,-0.448363687193289
1536,8.47405890782605,3,89,-0.647193936079351
1537,7.8268649717467,87,86,-0.0316312811278964
1538,7.7952336906188,91,4,0.578296020425499
1539,8.3735297110443,25,21,0.0104659354741037
1540,8.3839956465184,75,75,-0.0583175954845542
1541,8.32567805103385,89,5,0.556282557447882
1542,8.88196060848173,82,14,0.438459036099124
1543,9.32041964458085,44,44,-0.0574140387551587
1544,9.26300560582569,78,80,-0.115216743666883
1545,9.14778886215881,38,82,-0.392578841351325
1546,8.75521002080749,64,69,-0.101708355586641
1547,8.65350166522085,40,22,0.0994723247514498
1548,8.7529739899723,31,23,0.0305708110843787
1549,8.78354480105668,62,1,0.405659681170955
1550,9.18920448222764,19,70,-0.426316891543074
1551,8.76288759068457,94,58,0.182273022981904
1552,8.94516061366647,31,31,-0.034033616465218
1553,8.91112699720125,38,50,-0.133940542143392
1554,8.77718645505786,79,10,0.449966116777185
1555,9.22715257183505,71,9,0.402048049774442
1556,9.62920062160949,76,17,0.368322070625246
1557,9.99752269223474,94,6,0.576674408852848
1558,10.5741971010876,37,43,-0.124303467743405
1559,10.4498936333442,32,61,-0.309098000286561
1560,10.1407956330576,30,17,0.0570921425834004
1561,10.197887775641,20,95,-0.668064843591732
1562,9.52982293204927,71,45,0.109519962595769
1563,9.63934289464504,39,36,-0.0331596963512491
1564,9.60618319829379,14,11,0.00395138104965802
1565,9.61013457934345,6,0,0.04
1566,9.65013457934345,84,64,0.0384592201530907
1567,9.68859379949654,98,25,0.449095014174333
1568,10.1376888136709,95,38,0.313953201186311
1569,10.4516420148572,12,16,-0.0570453454141461
1570,10.3945966694431,44,11,0.199433166701823
1571,10.5940298361449,25,85,-0.567494002802232
1572,10.0265358333427,6,97,-0.769672835891057
1573,9.25686299745164,6,97,-0.72987453851972
1574,8.52698845893192,66,74,-0.117008602575378
1575,8.40997985635654,71,67,-0.0264443913504903
1576,8.38353546500605,89,2,0.578445400737456
1577,8.96198086574351,1,50,-0.382029428251331
1578,8.57995143749218,70,79,-0.130385386199324
1579,8.44956605129286,72,38,0.195670052743596
1580,8.64523610403646,53,30,0.125482708882172
1581,8.77071881291863,87,35,0.311676201226827
1582,9.08239501414546,18,32,-0.130907597230452
1583,8.95148741691501,94,48,0.253799735525947
1584,9.20528715244096,26,92,-0.554257526174301
1585,8.65102962626666,98,13,0.554555031884359
1586,9.20558465815102,3,86,-0.660153323016038
1587,8.54543133513498,77,67,0.00830272659254402
1588,8.55373406172752,78,51,0.135329976652145
1589,8.68906403837967,50,56,-0.0933881070835317
1590,8.59567593129614,82,72,0.00186815629028704
1591,8.59754408758643,45,72,-0.244875659156642
1592,8.35266842842979,68,21,0.297388442979137
1593,8.65005687140893,14,64,-0.392924280014757
1594,8.25713259139417,94,29,0.412939643263776
1595,8.67007223465795,51,36,0.0660687811878666
1596,8.73614101584582,81,31,0.30294941064891
1597,9.03909042649473,67,77,-0.155231135909107
1598,8.88385929058562,93,87,-0.0525258860830209
1599,8.8313334045026,99,86,-0.00225455266998572
1600,8.82907885183261,92,86,-0.0488119280099662
1601,8.78026692382264,70,21,0.305558909815054
1602,9.08582583363769,32,14,0.103534675135918
1603,9.18936050877361,92,56,0.170941686254072
1604,9.36030219502768,81,54,0.108366301927623
1605,9.4686684969553,49,63,-0.180599505386192
1606,9.28806899156911,41,0,0.273333333333333
1607,9.56140232490244,35,75,-0.37429245438113
1608,9.18710987052131,18,72,-0.448700223468793
1609,8.73840964705252,78,36,0.244669092673307
1610,8.98307873972583,43,49,-0.0948322508685848
1611,8.88824648885725,8,16,-0.0703889945613623
1612,8.81785749429589,95,56,0.202523361548599
1613,9.02038085584449,33,98,-0.545033006615528
1614,8.47534784922896,30,34,-0.0549084481912591
1615,8.4204394010377,8,32,-0.18556114641383
1616,8.23487825462387,73,35,0.229179378315476
1617,8.46405763293935,81,4,0.510036926353382
1618,8.97409455929273,86,24,0.386596960881518
1619,9.36069152017425,35,12,0.137412196975293
1620,9.49810371714954,14,86,-0.600488454068832
1621,8.89761526308071,80,8,0.471430114681237
1622,9.36904537776195,48,86,-0.367824794578938
1623,9.00122058318301,29,7,0.138762739354324
1624,9.13998332253733,51,92,-0.384286159840444
1625,8.75569716269689,28,17,0.0564826195976064
1626,8.8121797822945,39,25,0.0677542180979011
1627,8.8799340003924,94,94,-0.0997632978130343
1628,8.78017070257937,74,10,0.416615898248543
1629,9.19678660082791,100,100,-0.123726310971443
1630,9.07306028985647,78,64,0.0185156153141133
1631,9.09157590517058,91,62,0.12021821227487
1632,9.21179411744545,49,47,-0.0452051611143504
1633,9.1665889563311,23,52,-0.256807823536256
1634,8.90978113279484,57,25,0.186381917489684
1635,9.09616305028452,84,76,-0.0364844765085256
1636,9.05967857377599,87,1,0.572171722279835
1637,9.63185029605583,2,3,-0.0110846580742201
1638,9.62076563798161,75,78,-0.134406561485534
1639,9.48635907649608,78,28,0.29428151913516
1640,9.78064059563124,34,68,-0.332177021990919
1641,9.44846357364032,52,68,-0.20011761600364
1642,9.24834595763668,39,88,-0.438032895147351
1643,8.81031306248933,65,41,0.118093451980221
1644,8.92840651446955,70,71,-0.0839492860859749
1645,8.84445722838358,24,73,-0.40268602302168
1646,8.4417712053619,91,51,0.225296616064814
1647,8.66706782142671,34,79,-0.374324776017746
1648,8.29274304540896,28,14,0.0831949164249148
1649,8.37593796183387,87,92,-0.104437236572466
1650,8.2715007252614,3,82,-0.585025043075705
1651,7.6864756821857,2,56,-0.380111077837698
1652,7.306364604348,25,85,-0.410220967617859
1653,6.89614363673014,71,33,0.25819649823538
1654,7.15434013496552,4,35,-0.207447849051393
1655,6.94689228591413,6,92,-0.562875749504053
1656,6.38401653641008,17,20,-0.0100452695129968
1657,6.37397126689708,33,42,-0.0387980583859936
1658,6.33517320851109,100,53,0.341539801167466
1659,6.67671300967856,2,30,-0.177812737481928
1660,6.49890027219663,4,48,-0.273296673499979
1661,6.22560359869665,36,39,0.00379844938265008
1662,6.2294020480793,19,45,-0.145996051496988
1663,6.08340599658231,25,22,0.0356858414178433
1664,6.11909183800015,67,94,-0.115418793860014
1665,6.00367304414014,74,0,0.493333333333333
1666,6.49700637747347,1,60,-0.368208578309636
1667,6.12879779916383,37,17,0.144893218476175
1668,6.27369101764001,99,42,0.404185821918309
1669,6.67787683955832,86,87,0.0189407587761885
1670,6.69681759833451,22,66,-0.274757603442472
1671,6.42205999489204,99,42,0.399783179498744
1672,6.82184317439078,5,32,-0.173695235267249
1673,6.64814793912353,56,78,-0.12212636536572
1674,6.52602157375781,67,62,0.0580479083458792
1675,6.58406948210369,84,28,0.383372879967478
1676,6.96744236207117,68,35,0.223502536318664
1677,7.19094489838983,78,30,0.318619124496218
1678,7.50956402288605,72,12,0.397012320019129
1679,7.90657634290518,62,95,-0.266911538673544
1680,7.63966480423164,22,25,-0.0282537145926425
1681,7.611411089639,79,52,0.163744790670955
1682,7.77515588030996,62,93,-0.245140565220276
1683,7.53001531508968,0,92,-0.637418633334918
1684,6.89259668175476,19,59,-0.257832568554046
1685,6.63476411320071,10,99,-0.561280019420931
1686,6.07348409377978,60,32,0.209714037563818
1687,6.2831981313436,81,18,0.430243475162505
1688,6.71344160650611,43,60,-0.097123706067347
1689,6.61631790043876,70,45,0.181804922844074
1690,6.79812282328283,19,58,-0.247648508686047
1691,6.55047431459678,73,95,-0.110403950559777
1692,6.440070364037,41,96,-0.322657966202954
1693,6.11741239783405,21,56,-0.194791151726519
1694,5.92262124610753,88,77,0.137349849538416
1695,6.05997109564595,22,50,-0.150161586072622
1696,5.90980950957333,44,25,0.147689678606527
1697,6.05749918817986,30,77,-0.256976330975909
1698,5.80052285720395,41,11,0.210152096988544
1699,6.01067495419249,19,11,0.0617621113768241
1700,6.07243706556931,91,85,0.101284541930413
1701,6.17372160749972,33,56,-0.117072658477435
1702,6.05664894902229,59,98,-0.188211965806354
1703,5.86843698321594,93,63,0.254925017376761
1704,6.1233620005927,40,63,-0.110245400567413
1705,6.01311660002529,68,20,0.335289135513295
1706,6.34840573553859,44,79,-0.192028789813808
1707,6.15637694572478,50,82,-0.159210715943367
1708,5.99716622978141,33,88,-0.298361260664338
1709,5.69880496911707,2,44,-0.235986686716522
1710,5.46281828240055,56,51,0.0937194137364669
1711,5.55653769613702,35,30,0.0666436493361832
1712,5.6231813454732,42,92,-0.235948820103322
1713,5.38723252536988,33,79,-0.208374250141524
1714,5.17885827522836,64,79,0.0116778103937229
1715,5.19053608562208,89,67,0.240734887560478
1716,5.43127097318256,46,38,0.0992780736389488
1717,5.53054904682151,65,76,0.0125984923998164
1718,5.54314753922133,43,72,-0.112634772430359
1719,5.43051276679097,79,95,0.00825247046642587
1720,5.4387652372574,33,17,0.12711962809168
1721,5.56588486534908,90,23,0.472036752042388
1722,6.03792161739147,54,80,-0.113633802366307
1723,5.92428781502516,71,71,0.0589402145370131
1724,5.98322802956217,39,47,-0.0163689210677295
1725,5.96685910849444,77,42,0.266873336378818
1726,6.23373244487326,9,96,-0.521978174496135
1727,5.71175427037713,59,29,0.228721380616289
1728,5.94047565099342,85,31,0.385361667812761
1729,6.32583731880618,45,97,-0.294402443669551
1730,6.03143487513663,60,42,0.151542062864701
1731,6.18297693800133,80,34,0.328455292453389
1732,6.51143223045472,73,9,0.430345260549291
1733,6.94177749100401,41,78,-0.237536144854241
1734,6.70424134614977,56,85,-0.169838803141979
1735,6.53440254300779,49,64,-0.0748594240536782
1736,6.45954311895411,58,78,-0.0986369712444448
1737,6.36090614770967,42,71,-0.156838069598315
1738,6.20406807811136,25,20,0.045846723757588
1739,6.24991480186895,12,18,-0.0293292521709362
1740,6.22058554969801,73,96,-0.0944072046920734
1741,6.12617834500594,67,20,0.326971185789645
1742,6.45314953079559,49,79,-0.164506339577897
1743,6.28864319121769,64,1,0.4205652073757
1744,6.70920839859339,8,85,-0.49012548621075
1745,6.21908291238264,60,13,0.321326921816679
1746,6.54040983419932,59,72,-0.058682642644248
1747,6.48172719155507,20,6,0.0959095474831427
1748,6.57763673903821,40,8,0.216237195901172
1749,6.79387393493938,4,1,0.020215814861008
1750,6.81408974980039,24,79,-0.350690692840953
1751,6.46339905695944,33,25,0.0643867304008309
1752,6.52778578736027,98,4,0.628256269367762
1753,7.15604205672803,23,70,-0.314972994457588
1754,6.84106906227044,8,35,-0.173555145782654
1755,6.66751391648779,65,7,0.388776469899496
1756,7.05629038638729,29,13,0.107207563536568
1757,7.16349794992386,5,88,-0.555820132780348
1758,6.60767781714351,15,53,-0.235189713440232
1759,6.37248810370328,73,42,0.227912489718825
1760,6.60040059342211,37,1,0.240347328653155
1761,6.84074792207527,53,4,0.327404081506714
1762,7.16815200358198,12,76,-0.429043612147801
1763,6.73910839143418,65,86,-0.118261935704624
1764,6.62084645572956,87,94,-0.0153363259509284
1765,6.60551012977863,24,79,-0.339504865257801
1766,6.26600526452083,33,35,0.00701329329924878
1767,6.27301855782008,12,71,-0.352413753342335
1768,5.92060480447775,51,7,0.299163516764838
1769,6.21976832124259,37,52,-0.0680512066143047
1770,6.15171711462829,36,96,-0.336313603145246
1771,5.81540351148304,63,74,-0.00586869582540733
1772,5.80953481565763,51,92,-0.189051026404149
1773,5.62048378925348,93,31,0.446212411103529
1774,6.06669620035701,61,77,-0.0508272784579232
1775,6.01586892189909,64,9,0.373528565122575
1776,6.38939748702167,52,24,0.198521510029307
1777,6.58791899705098,87,19,0.46009556909137
1778,7.04801456614235,80,31,0.328124640481222
1779,7.37613920662357,3,58,-0.376220559402733
1780,6.99991864722084,62,56,0.0444039410267892
1781,7.04432258824763,20,38,-0.118120802530374
1782,6.92620178571726,100,72,0.195838587260529
1783,7.12204037297779,99,97,0.0132044944890276
1784,7.13524486746682,51,85,-0.227509668354431
1785,6.90773519911239,5,77,-0.469246486850189
1786,6.4384887122622,89,33,0.388497817350136
1787,6.82698652961234,94,44,0.341850602707281
1788,7.16883713231962,11,6,0.0331430160435948
1789,7.20198014836321,95,85,0.0621480208343037
1790,7.26412816919751,94,49,0.29543407102532
1791,7.55956224022283,84,4,0.532212207315925
1792,8.09177444753876,93,86,-0.00538018862914612
1793,8.08639425890961,8,98,-0.658994438629675
1794,7.42739982027994,79,26,0.348205792333903
1795,7.77560561261384,46,80,-0.259784547895136
1796,7.5158210647187,85,7,0.518229705901638
1797,8.03405077062034,3,2,0.00552534450297184
1798,8.03957611512331,55,63,-0.089493689832399
1799,7.95008242529091,62,18,0.283971024985305
1800,8.23405345027622,43,36,0.0218401171751052
1801,8.25589356745133,21,53,-0.250565884759903
1802,8.00532768269143,3,38,-0.254363106769036
1803,7.75096457592239,60,68,-0.0804553341538433
1804,7.67050924176855,22,37,-0.112922471042333
1805,7.55758677072622,90,99,-0.0876256699529068
1806,7.46996110077331,39,76,-0.263696259160033
1807,7.20626484161328,63,5,0.386387029588803
1808,7.59265187120208,91,67,0.139838065206936
1809,7.73248993640902,72,46,0.155508561555744
1810,7.88799849796476,60,8,0.34280637905634
1811,8.2308048770211,98,67,0.160590134311942
1812,8.39139501133304,20,30,-0.0901230908885688
1813,8.30127192044447,79,6,0.48229158948207
1814,8.78356350992654,55,54,-0.047711121523064
1815,8.73585238840348,45,22,0.131774153645067
1816,8.86762654204855,66,82,-0.193127165379193
1817,8.67449937666936,58,10,0.310549413271199
1818,8.98504878994056,84,6,0.513279257852038
1819,9.4983280477926,6,66,-0.492475848567007
1820,9.00585219922559,72,30,0.246048679622343
1821,9.25190087884793,86,17,0.438453005910904
1822,9.69035388475883,71,68,-0.0822584773483632
1823,9.60809540741047,98,53,0.222620705180311
1824,9.83071611259078,46,31,0.0510811769158251
1825,9.88179728950661,62,13,0.305803309186062
1826,10.1876005986927,68,25,0.242571438853373
1827,10.4301720375461,56,100,-0.482111444047466
1828,9.94806059349863,32,43,-0.143834879514496
1829,9.80422571398413,91,2,0.590205194693804
1830,10.3944309086779,8,87,-0.689324288519913
1831,9.70510662015799,61,10,0.324883657381266
1832,10.0299902775393,17,28,-0.120436949090168
1833,9.90955332844913,16,99,-0.713656420154585
1834,9.19589690829455,100,99,-0.115774012650931
1835,9.08012289564362,65,4,0.40197491497123
1836,9.48209781061485,85,40,0.24430347840314
1837,9.72640128901799,57,71,-0.201461198920585
1838,9.52494009009741,3,13,-0.085067557434393
1839,9.43987253266302,13,57,-0.371402820445013
1840,9.06846971221801,100,80,0.0400146405868968
1841,9.10848435280491,36,97,-0.521963206289557
1842,8.58652114651535,17,63,-0.363034419958208
1843,8.22348672655714,12,23,-0.0890512865543037
1844,8.13443544000284,65,0,0.433333333333333
1845,8.56776877333617,86,60,0.120296056537317
1846,8.68806482987349,2,99,-0.740992866399956
1847,7.94707196347353,40,50,-0.0925821627392809
1848,7.85448980073425,66,69,-0.0518893028883263
1849,7.80260049784592,44,11,0.215264483498219
1850,8.01786498134414,20,27,-0.0618122580467114
1851,7.95605272329743,73,98,-0.217992495146805
1852,7.73806022815063,44,65,-0.165409896861339
1853,7.57265033128929,76,25,0.332788654844369
1854,7.90543898613366,43,62,-0.157239873237001
1855,7.74819911289666,76,58,0.0969650707380484
1856,7.84516418363471,83,44,0.239914713242864
1857,8.08507889687757,78,37,0.251088985413681
1858,8.33616788229125,81,84,-0.0829689260230636
1859,8.25319895626819,6,85,-0.586244333938637
1860,7.66695462232955,43,23,0.125351030929025
1861,7.79230565325858,28,16,0.0732127538184345
1862,7.86551840707701,14,34,-0.149275091714824
1863,7.71624331536219,5,20,-0.107549834813998
1864,7.60869348054819,92,66,0.152813277056495
1865,7.76150675760469,85,70,0.0716271838815408
1866,7.83313394148623,20,67,-0.34342636642498
1867,7.48970757506125,93,40,0.343873328809919
1868,7.83358090387117,94,14,0.527041420206341
1869,8.36062232407751,85,15,0.455207748330297
1870,8.81583007240781,98,12,0.561030637866139
1871,9.37686071027395,58,96,-0.381544799546838
1872,8.99531591072711,70,61,-0.00867650709899931
1873,8.98663940362811,20,93,-0.590920618313121
1874,8.39571878531499,45,95,-0.407851319069592
1875,7.9878674662454,40,35,0.0143314336034741
1876,8.00219889984887,74,12,0.406714925215827
1877,8.4089138250647,51,6,0.295247507663453
1878,8.70416133272815,79,36,0.252036342424805
1879,8.95619767515296,67,5,0.407813204666933
1880,9.36401087981989,31,32,-0.049180698938857
1881,9.31483018088103,20,77,-0.480240188352747
1882,8.83458999252828,22,9,0.0773444401552776
1883,8.91193443268356,86,6,0.526857753614372
1884,9.43879218629793,95,45,0.271725785154696
1885,9.71051797145263,94,43,0.27487625931451
1886,9.98539423076714,35,49,-0.174627078307182
1887,9.81076715245996,81,76,-0.0857980396215419
1888,9.72496911283842,26,65,-0.358940961081008
1889,9.36602815175741,96,95,-0.119650893352277
1890,9.24637725840513,77,59,0.045397566094547
1891,9.29177482449968,74,95,-0.262479027359181
1892,9.0292957971405,7,62,-0.437641017223866
1893,8.59165477991663,23,18,0.0171752301278499
1894,8.60883001004448,70,85,-0.177139269566648
1895,8.43169074047783,54,27,0.158256244292208
1896,8.58994698477004,58,12,0.295906357439768
1897,8.88585334220981,91,67,0.0886694245671209
1898,8.97452276677693,23,93,-0.570292324102479
1899,8.40423044267445,33,34,-0.0335047801114128
1900,8.37072566256304,98,59,0.214580207044798
1901,8.58530586960784,16,74,-0.452824785689999
1902,8.13248108391784,95,82,0.0350516299531441
1903,8.16753271387098,83,47,0.209437155260812
1904,8.37696986913179,1,64,-0.469502112715197
1905,7.90746775641659,56,43,0.0654097897473227
1906,7.97287754616391,57,47,0.0415742313837427
1907,8.01445177754765,84,61,0.119240563610834
1908,8.13369234115848,24,49,-0.197545103398988
1909,7.93614723775949,42,20,0.136432516378774
1910,8.07257975413826,33,20,0.074792058176782
1911,8.14737181231504,6,95,-0.653972252975965
1912,7.49339955933908,50,73,-0.170767267122061
1913,7.32263229221702,8,5,0.0193467899248082
1914,7.34197908214183,37,61,-0.168722041902818
1915,7.17325704023901,48,11,0.246286255270428
1916,7.41954329550944,98,56,0.269234372213535
1917,7.68877766772298,50,45,0.0171086585521895
1918,7.70588632627517,74,91,-0.147104103083578
1919,7.55878222319159,1,99,-0.681032954412521
1920,6.87774926877907,4,85,-0.526431759146067
1921,6.351317509633,66,65,0.0405177343862187
1922,6.39183524401922,26,93,-0.40088853618216
1923,5.99094670783706,5,19,-0.0784984693732624
1924,5.9124482384638,37,54,-0.0680297680702253
1925,5.84441847039357,83,97,-0.00701853240542395
1926,5.83739993798815,27,53,-0.125892030382957
1927,5.71150790760519,61,11,0.344229722306707
1928,6.0557376299119,45,89,-0.228078751809091
1929,5.82765887810281,25,44,-0.0869589115459212
1930,5.74069996655689,55,85,-0.117694285265572
1931,5.62300568129132,6,62,-0.307696210579605
1932,5.31530947071172,71,99,-0.0577601740294304
1933,5.25754929668229,18,59,-0.193740995634272
1934,5.06380830104802,75,66,0.159632182215515
1935,5.22344048326354,39,0,0.26
1936,5.48344048326354,12,91,-0.420402361038789
1937,5.06303812222475,70,37,0.275878389841266
1938,5.33891651206602,6,0,0.04
1939,5.37891651206602,38,70,-0.125772555901853
1940,5.25314395616417,94,73,0.238741226576142
1941,5.49188518274031,42,28,0.12584352558274
1942,5.61772870832305,59,95,-0.139038860449986
1943,5.47868984787306,64,30,0.261811383352764
1944,5.74050123122582,100,3,0.649572028364278
1945,6.3900732595901,21,15,0.0474021499432271
1946,6.43747540953333,50,8,0.283681907206712
1947,6.72115731674004,45,28,0.120751294549749
1948,6.84190861128979,50,87,-0.230695501679682
1949,6.61121310961011,36,5,0.208366200205921
1950,6.81957930981603,38,75,-0.231775954340179
1951,6.58780335547585,17,15,0.018673133520194
1952,6.60647648899604,56,33,0.16465751283647
1953,6.77113400183251,66,5,0.407822331592428
1954,7.17895633342494,0,48,-0.321837112012421
1955,6.85711922141252,71,53,0.129190276574712
1956,6.98630949798723,53,7,0.307279963270882
1957,7.29358946125811,63,18,0.297982704669428
1958,7.59157216592754,5,59,-0.377714855810655
1959,7.21385731011689,26,86,-0.40523116676841
1960,6.80862614334848,27,34,-0.0396661731332709
1961,6.76895997021521,7,95,-0.564569726410629
1962,6.20439024380458,22,16,0.0500070089459997
1963,6.25439725275058,37,37,0.0218158318714204
1964,6.276213084622,28,39,-0.0509451509748339
1965,6.22526793364717,53,59,-0.00398302486383703
1966,6.22128490878333,50,56,-0.00565450693561866
1967,6.21563040184771,79,7,0.484321576262449
1968,6.69995197811016,3,92,-0.56763587039039
1969,6.13231610771977,77,31,0.327667401175933
1970,6.4599835088957,86,71,0.131560774601121
1971,6.59154428349682,94,19,0.506714872010789
1972,7.09825915550761,95,29,0.440410908343189
1973,7.5386700638508,37,27,0.0594518261817178
1974,7.59812189003252,8,55,-0.330071536773219
1975,7.2680503532593,92,48,0.288739730400092
1976,7.55679008365939,12,46,-0.239479935155892
1977,7.3173101485035,4,6,-0.0140967902697524
1978,7.30321335823375,39,17,0.144656737371604
1979,7.44787009560535,40,17,0.149760867930944
1980,7.59763096353629,17,94,-0.541911711967026
1981,7.05571925156926,34,58,-0.157565065466575
1982,6.89815418610269,67,58,0.0684697533713318
1983,6.96662393947402,11,80,-0.451950925133444
1984,6.51467301434058,17,74,-0.349920082909693
1985,6.16475293143089,70,9,0.412552510432718
1986,6.57730544186361,63,31,0.224592872264823
1987,6.80189831412843,46,81,-0.216289464305939
1988,6.58560884982249,1,59,-0.365574392734487
1989,6.220034457088,29,48,-0.0971846336528013
1990,6.1228498234352,95,76,0.178674000202708
1991,6.30152382363791,99,25,0.50723462326857
1992,6.80875844690648,70,27,0.292223482372097
1993,7.10098192927858,19,14,0.0335068363915029
1994,7.13448876567008,85,70,0.0993401711617673
1995,7.23382893683185,12,16,-0.0278458667299637
1996,7.20598307010189,70,76,-0.044236657563336
1997,7.16174641253855,78,24,0.359349036533571
1998,7.52109544907212,20,18,0.0087216125743498
1999,7.52981706164647,34,42,-0.0643235801741151
2000,7.46549348147235,16,61,-0.313496798180461
2001,7.15199668329189,81,13,0.453062949843588
2002,7.60505963313548,27,11,0.103271525389504
2003,7.70833115852498,54,51,0.000996637287938201
2004,7.70932779581292,36,64,-0.21055335048016
2005,7.49877444533276,22,19,0.015398229642664
2006,7.51417267497542,38,93,-0.390090123935188
2007,7.12408255104023,88,80,0.0531207428367123
2008,7.17720329387694,40,18,0.145998177556923
2009,7.32320147143386,87,19,0.450844229922405
2010,7.77404570135627,93,100,-0.0879683925920595
2011,7.68607730876421,21,15,0.0346167957230386
2012,7.72069410448725,46,2,0.292572866186975
2013,8.01326697067423,91,14,0.505518727439872
2014,8.5187856981141,11,3,0.0507660975109037
2015,8.569551795625,77,2,0.498230041064822
2016,9.06778183668982,98,4,0.622002256648883
2017,9.6897840933387,0,30,-0.245104953497899
2018,9.4446791398408,21,86,-0.551345601425154
2019,8.89333353841565,19,89,-0.561792859181301
2020,8.33154067923435,55,55,-0.041080686630097
2021,8.29045999260425,38,94,-0.441279521559753
2022,7.8491804710445,10,5,0.0310386804643246
2023,7.88021915150882,82,44,0.232309625025286
2024,8.11252877653411,44,17,0.169501261207553
2025,8.28203003774166,69,41,0.157233638656569
2026,8.43926367639823,35,66,-0.260108312420045
2027,8.17915536397819,93,35,0.363665912833096
2028,8.54282127681129,2,4,-0.0168117355392846
2029,8.52600954127201,18,38,-0.166009994264911
2030,8.3599995470071,41,17,0.147019410122476
2031,8.50701895712958,79,64,0.0456670055116215
2032,8.5526859626412,41,24,0.0923266212666113
2033,8.64501258390781,79,56,0.101352654166964
2034,8.74636523807477,51,36,0.0645066081947893
2035,8.81087184626956,80,4,0.502576961260331
2036,9.31344880752989,90,1,0.592032265147705
2037,9.9054810726776,42,62,-0.233605424062571
2038,9.67187564861503,60,96,-0.383422013916631
2039,9.2884536346984,66,93,-0.299732000823662
2040,8.98872163387474,83,4,0.522177984154058
2041,9.5108996180288,69,64,-0.0567728791655173
2042,9.45412673886328,61,52,-0.0116214150272824
2043,9.442505323836,73,86,-0.20457799233853
2044,9.23792733149747,8,47,-0.319211656903649
2045,8.91871567459382,4,42,-0.298821941071324
2046,8.6198937335225,27,46,-0.168704138015614
2047,8.45118959550689,69,92,-0.22846440398815
2048,8.22272519151874,98,87,0.0139175913477342
2049,8.23664278286647,32,45,-0.117768594201938
2050,8.11887418866453,8,0,0.0533333333333333
2051,8.17220752199786,36,54,-0.155264472095035
2052,8.01694304990283,25,51,-0.201913436294119
2053,7.81502961360871,27,96,-0.50205745292364
2054,7.31297216068507,79,14,0.431590740159662
2055,7.74456290084473,65,36,0.17911623588609
2056,7.92367913673082,26,77,-0.378820699888772
2057,7.54485843684205,86,35,0.330511889998619
2058,7.87537032684067,7,46,-0.28184380283601
2059,7.59352652400466,79,42,0.234004959402428
2060,7.82753148340709,66,94,-0.228565448233035
2061,7.59896603517406,49,25,0.15237858667768
2062,7.75134462185174,71,50,0.120045679610732
2063,7.87139030146247,11,15,-0.0337533567011596
2064,7.83763694476131,42,33,0.0450874380893068
2065,7.88272438285062,43,65,-0.177823332529951
2066,7.70490105032067,69,20,0.319256672618196
2067,8.02415772293887,58,91,-0.271390040139068
2068,7.7527676827998,20,22,-0.0221324642649599
2069,7.73063521853484,69,38,0.191985223128992
2070,7.92262044166383,11,57,-0.335367540954691
2071,7.58725290070914,53,85,-0.238625970820677
2072,7.34862692988846,96,99,-0.0345747923836192
2073,7.31405213750484,84,56,0.17965764344787
2074,7.49370978095271,42,13,0.19022612545856
2075,7.68393590641127,3,7,-0.0291695673062222
2076,7.65476633910505,8,37,-0.205895208286279
2077,7.44887113081877,23,2,0.139578446410333
2078,7.5884495772291,97,18,0.521297155078097
2079,8.1097467323072,70,52,0.087972419255636
